tree_species,region,soil_type,rainfall_mm,temperature_c,altitude_m,soil_ph,planting_season,tree_age_months,survival_probability,survived
Cypress,Western,Sandy,808.4601829136999,17.448760718496906,1910.4869794968633,6.735394008879511,Dry,37,0.7999999999999999,1
Bamboo,Western,Rocky,803.6670645245508,16.016672038578022,2504.106474578418,6.603835025947243,Dry,38,0.6,1
Indigenous Mix,Eastern,Clay,956.2268361076134,20.360967700617387,1942.551004226396,6.052869025276733,Dry,29,0.95,1
Bamboo,Western,Loam,663.0508104594915,28.42218526388692,1730.5404582186673,7.7016264436614446,Dry,1,0.75,1
Indigenous Mix,Eastern,Clay,1210.092393860724,24.77046053501963,1616.9245861706304,6.682064062240756,Dry,12,0.95,0
Pine,Western,Volcanic,784.9611902230902,21.37003249949905,1285.2745477234268,7.083660298089431,Dry,40,0.95,1
Bamboo,Central,Loam,961.2236008461142,25.21150617505588,1991.8074752655427,6.343005087922382,Dry,13,0.85,1
Eucalyptus,Central,Clay,684.1032573658473,10.97352813622047,1408.7861434231668,7.102515143301753,Dry,49,0.95,1
Pine,Northern,Loam,988.1873603856391,27.558492678220535,1364.325630482495,5.928495780811881,Wet,16,0.95,1
Indigenous Mix,Eastern,Rocky,716.3873227341059,23.321352865309024,596.4789048453346,7.69720286478213,Wet,29,0.95,1
Indigenous Mix,Northern,Loam,993.2231223375348,22.76945555740713,1085.0132179009247,5.710969869737467,Dry,58,0.95,1
Indigenous Mix,Western,Loam,1043.1733760990014,26.503538595209978,2272.9517594860117,6.000849552741106,Dry,8,0.95,1
Indigenous Mix,Central,Volcanic,192.69695053816736,21.016603008565998,2597.42774168517,6.244184288982114,Wet,11,0.85,1
Eucalyptus,Rift Valley,Rocky,695.9685269699863,19.07103638275655,1023.7980607813303,6.638321874521505,Dry,30,0.9499999999999998,1
Pine,Western,Sandy,737.4675312292201,17.649433312972093,656.1188279937686,7.552695904995602,Dry,14,0.7,1
Pine,Northern,Sandy,428.12359624249154,25.039201693675043,2192.68428164612,7.4306006897331915,Wet,21,0.6,1
Cypress,Northern,Sandy,564.4682783581106,15.995578563035924,1972.8909434844707,6.636055797898853,Dry,20,0.5,1
Pine,Central,Volcanic,1217.6116254761273,22.55564687648256,1383.693687820947,7.1055240925067435,Dry,21,0.75,1
Eucalyptus,Central,Sandy,1007.2732872176579,19.77596580914755,1366.173217696668,7.9326133737854025,Wet,26,0.95,1
Acacia,Western,Clay,522.233028832655,21.431666554592823,2268.807047445107,5.577937272779803,Dry,25,0.95,1
Acacia,Coast,Clay,875.1954732823698,25.38322034163901,2434.501871422585,6.395906339144571,Wet,28,0.95,1
Eucalyptus,Rift Valley,Loam,746.2608721083184,16.920156515159444,1491.8190011709646,7.845134633884824,Dry,49,0.95,1
Pine,Coast,Clay,600.3790136389765,18.26781464201125,824.747011342027,7.288590508191351,Wet,58,0.95,1
Eucalyptus,Eastern,Clay,257.54662324095204,27.912971795349446,1715.1438547567022,6.284455358264322,Wet,36,0.6,0
Acacia,Northern,Volcanic,1240.8176189486412,9.449425388386162,1539.435783953935,7.625942298249264,Wet,52,0.95,1
Indigenous Mix,Eastern,Clay,808.780695171448,24.156725499388816,2763.3045709402245,5.707596894525466,Wet,43,0.95,1
Pine,Western,Clay,622.1739413842693,28.846644511001053,2885.9922550836854,7.776607539586363,Wet,36,0.8999999999999999,1
Eucalyptus,Northern,Rocky,799.3361991588314,29.840025155216598,1263.0363253221478,7.934356455096234,Dry,2,0.6,0
Indigenous Mix,Coast,Loam,599.5193000467655,19.375935831588553,1824.5847224051756,6.224968481610355,Dry,41,0.95,1
Acacia,Western,Sandy,575.1837800165393,20.453437932489962,1155.7623284610988,7.597219747814436,Dry,12,0.9,1
Acacia,Coast,Clay,775.3238900985641,23.532254314816704,2203.651531292928,5.658839306059797,Dry,22,0.95,1
Bamboo,Central,Volcanic,732.5514009990814,26.99335058380436,1506.9403358708328,5.590518153718462,Wet,6,0.8999999999999999,1
Indigenous Mix,Eastern,Loam,730.0709236888553,24.74063164363645,1130.632084637926,6.835551024828119,Wet,32,0.95,1
Cypress,Coast,Loam,971.7155696923708,17.69715105288719,1462.396806593893,6.505736695190796,Wet,25,0.95,1
Cypress,Northern,Loam,102.09153207824079,20.207722465815948,1407.9728092905625,5.630671668903991,Dry,59,0.6,0
Eucalyptus,Northern,Clay,462.7921445808175,24.81589348942225,1100.780775741686,7.148375757748125,Wet,33,0.95,1
Pine,Eastern,Sandy,570.18643927988,19.693664747508464,1102.4906449897949,7.840313928850337,Dry,6,0.65,1
Indigenous Mix,Coast,Loam,470.4772346112342,18.90438525875034,1444.4920597735286,6.2917108900423155,Wet,6,0.95,1
Eucalyptus,Rift Valley,Sandy,1222.7535180807763,19.562858937450322,1588.0767950235597,7.867106379168789,Wet,20,0.95,0
Acacia,Coast,Sandy,563.39104723722,28.86702971175127,765.3135464122561,7.2216126306609745,Dry,58,0.85,1
Eucalyptus,Rift Valley,Loam,650.382109977853,18.65039677780758,1354.6640044058759,5.92065111084501,Dry,15,0.95,1
Indigenous Mix,Northern,Volcanic,370.00282148579464,22.606636413728136,1629.6726116306945,7.492368760039115,Dry,5,0.65,1
Indigenous Mix,Western,Volcanic,1155.5058913857233,15.648456365582222,2326.0343822044815,6.633154208454307,Dry,37,0.95,1
Pine,Eastern,Rocky,1187.4446694228154,19.574510303494904,2507.5150761475034,7.290371947189237,Dry,26,0.7499999999999999,1
Bamboo,Western,Sandy,731.4190713053101,21.013423294193803,1319.137409209039,6.025439588084808,Wet,48,0.95,1
Eucalyptus,Eastern,Sandy,1068.3182540903952,13.666554326127253,2012.0044046099097,6.700315572535523,Wet,11,0.95,1
Eucalyptus,Central,Volcanic,977.0014283313413,34.701955488407165,2355.502522802831,6.774338775009843,Dry,34,0.8999999999999999,1
Pine,Rift Valley,Volcanic,1068.6576612250922,13.298160871927575,2618.241863838735,6.603185841875172,Wet,21,0.8999999999999999,0
Acacia,Rift Valley,Loam,665.2677593512054,23.01112937295982,973.402189479657,7.428307858042125,Dry,40,0.95,1
Eucalyptus,Eastern,Loam,1376.547916722256,7.566385979682618,1100.6564612473285,5.811743617809008,Dry,16,0.85,1
Pine,Western,Sandy,0.0,27.977263558764903,1176.6865149132234,5.572926671435186,Wet,23,0.30000000000000004,0
Indigenous Mix,Western,Volcanic,640.770233553993,16.733468370772687,1858.8491164376894,7.279205148387715,Wet,24,0.95,1
Bamboo,Coast,Volcanic,767.5583028825749,27.560503096106693,2360.9205107599764,7.048612684545383,Wet,50,0.95,1
Pine,Western,Rocky,554.8661592577073,19.333271199883985,1338.3455958705258,7.019898377080855,Dry,27,0.55,1
Eucalyptus,Eastern,Loam,956.1141245202436,21.641496024129204,2585.346651308963,6.724260079644638,Dry,41,0.95,1
Indigenous Mix,Eastern,Sandy,713.6281769396239,23.22519332157703,1083.4906736453174,6.633426514010393,Wet,38,0.95,0
Bamboo,Central,Sandy,753.3340108588682,27.517217939817044,657.1437186809524,6.690146923754992,Dry,50,0.7999999999999999,1
Pine,Coast,Volcanic,648.7105952562131,18.960880536921877,1938.7525461726475,6.558597012249481,Wet,51,0.95,1
Indigenous Mix,Central,Rocky,870.4560796902533,28.205986397050424,2177.0667019398384,7.257734759398582,Dry,46,0.9,1
Cypress,Coast,Volcanic,1075.4094406039958,25.435335348180597,2260.260901929092,6.974322590191164,Dry,54,0.8999999999999999,0
Indigenous Mix,Coast,Sandy,1126.8609749229922,33.82703885999987,1636.2068323883916,6.0232194038252995,Dry,44,0.9,1
Acacia,Rift Valley,Rocky,909.6182725775423,21.8041894227862,1375.680926673319,6.63045734840027,Dry,8,0.8999999999999999,1
Pine,Northern,Loam,622.6944632799704,24.200299645115724,1929.5719279567272,6.1341061858534385,Wet,36,0.95,1
Acacia,Western,Rocky,793.7392210813364,13.281301485250184,1549.8467133705956,5.9795902865025266,Dry,15,0.75,1
Bamboo,Central,Clay,979.1217683034076,16.317750306696478,1540.5425775807862,5.94914822257478,Wet,18,0.7999999999999999,1
Eucalyptus,Rift Valley,Loam,904.0092885504992,18.574420101786348,1603.868222199576,7.862461963889608,Wet,33,0.95,1
Bamboo,Western,Volcanic,1055.5316490778919,27.573573009063583,2397.2221253511166,6.831714201784539,Wet,53,0.95,1
Pine,Eastern,Rocky,237.80897729526635,22.922082847134888,538.1620991150744,6.050323110493816,Dry,40,0.24999999999999997,0
Indigenous Mix,Northern,Volcanic,876.9804434429145,32.066477034639256,2454.88154243038,5.889119981903977,Dry,9,0.9,1
Eucalyptus,Northern,Sandy,779.9532623478758,21.867987393341476,841.8385068230881,7.410092057918679,Wet,36,0.95,1
Acacia,Rift Valley,Rocky,771.3582067141704,16.442473096494382,2846.445598965083,5.964580138913356,Wet,21,0.85,1
Cypress,Western,Volcanic,1438.9391429249795,27.30169543033636,2817.4711870444885,7.16280044528404,Dry,53,0.7,1
Acacia,Coast,Clay,762.4177487823387,27.021208334559603,2642.9823839670144,5.620989704864414,Dry,18,0.95,1
Indigenous Mix,Northern,Sandy,492.30732723864753,19.817420568118663,1722.835079289768,7.484608232169653,Wet,48,0.95,1
Indigenous Mix,Western,Clay,93.34210920440864,25.2503828826299,2054.7860532096956,7.921596663250689,Dry,41,0.6,1
Pine,Eastern,Clay,707.3116757564782,20.338299142070635,1213.4034649946366,7.889675108171299,Wet,20,0.95,1
Acacia,Northern,Rocky,970.4820131458353,27.43190355602919,1495.1371016973444,6.784083459821628,Dry,44,0.85,0
Pine,Eastern,Sandy,765.2270159450393,23.8689086701608,664.7350455297991,5.917639173671964,Dry,4,0.75,0
Acacia,Western,Loam,685.5786408585757,23.899747788363996,2743.547625195434,7.140365229618606,Dry,53,0.95,1
Bamboo,Northern,Rocky,764.2326931202286,26.598742394952133,1186.0315790892043,6.482926086410661,Dry,2,0.3999999999999999,1
Pine,Western,Loam,1156.3173536360641,15.61894551496473,1234.9034410257457,6.039510627649234,Dry,36,0.95,1
Indigenous Mix,Western,Loam,217.52965981393356,10.075472455247088,2683.9382643993354,7.406997632189514,Wet,3,0.65,0
Eucalyptus,Central,Clay,1300.3052618921417,27.438331159072938,521.6727246128276,7.818792539269561,Wet,1,0.7,1
Acacia,Central,Loam,1295.1718889698543,18.853939252352788,2653.0805681509646,5.886712120462153,Dry,56,0.95,1
Pine,Western,Rocky,735.395394551517,26.964785652264823,2777.53924994805,7.982909347333696,Wet,27,0.7,1
Cypress,Western,Sandy,569.3681624495778,23.39178399139591,2611.303828284137,6.955893637659915,Wet,34,0.85,1
Pine,Northern,Volcanic,422.5191288380431,17.95548824147509,1576.233958578775,6.668103361022093,Dry,38,0.7,1
Cypress,Rift Valley,Loam,1067.017319742638,18.96369292956958,2500.9104711383634,6.6425598804815635,Wet,13,0.95,1
Eucalyptus,Eastern,Sandy,1431.9981414993308,31.18152076156622,1740.9973041927105,6.2650024339579184,Wet,21,0.6,1
Indigenous Mix,Eastern,Rocky,372.7632765026186,19.71798408579946,1959.6456682700384,6.428658348336179,Dry,26,0.55,1
Acacia,Western,Sandy,747.6546480148925,27.007652121872002,1530.2340240813478,5.589030375682103,Dry,38,0.95,1
